message,PATTERN,@timestamp
"""2022-02-23 16:27:30.318  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469956)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:30.318+00:00"""
"""2022-02-23 16:27:30.083  INFO 1 --- [nio-8080-exec-4] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469950)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:30.083+00:00"""
"""2022-02-23 16:27:22.379  INFO 1 --- [nio-8080-exec-5] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469751)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:22.380+00:00"""
"""2022-02-23 16:27:22.158  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469650)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:22.158+00:00"""
"""2022-02-23 16:27:21.934  INFO 1 --- [nio-8080-exec-4] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469638)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:21.934+00:00"""
"""2022-02-23 16:27:21.690  INFO 1 --- [nio-8080-exec-2] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469636)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:21.690+00:00"""
"""2022-02-23 16:27:21.473  INFO 1 --- [nio-8080-exec-1] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469632)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:21.473+00:00"""
"""2022-02-23 16:27:21.254  INFO 1 --- [io-8080-exec-10] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469631)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:21.254+00:00"""
"""2022-02-23 16:27:21.032  INFO 1 --- [nio-8080-exec-8] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469630)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:21.032+00:00"""
"""2022-02-23 16:27:20.808  INFO 1 --- [nio-8080-exec-9] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469629)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:20.808+00:00"""
"""2022-02-23 16:27:20.584  INFO 1 --- [nio-8080-exec-6] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469628)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:20.585+00:00"""
"""2022-02-23 16:27:20.362  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469627)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:20.362+00:00"""
"""2022-02-23 16:27:19.842  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469553)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:19.843+00:00"""
"""2022-02-23 16:27:19.630  INFO 1 --- [nio-8080-exec-4] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469550)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:19.632+00:00"""
"""2022-02-23 16:27:19.409  INFO 1 --- [nio-8080-exec-2] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469546)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:19.409+00:00"""
"""2022-02-23 16:27:19.180  INFO 1 --- [nio-8080-exec-1] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469545)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:19.180+00:00"""
"""2022-02-23 16:27:18.953  INFO 1 --- [io-8080-exec-10] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469537)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:18.953+00:00"""
"""2022-02-23 16:27:18.720  INFO 1 --- [nio-8080-exec-8] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469536)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:18.720+00:00"""
"""2022-02-23 16:27:18.482  INFO 1 --- [nio-8080-exec-9] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469535)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:18.485+00:00"""
"""2022-02-23 16:27:18.251  INFO 1 --- [nio-8080-exec-6] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469530)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:18.251+00:00"""
"""2022-02-23 16:27:18.029  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469529)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:18.029+00:00"""
"""2022-02-23 16:27:17.813  INFO 1 --- [nio-8080-exec-5] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469527)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:17.814+00:00"""
"""2022-02-23 16:27:16.994  INFO 1 --- [nio-8080-exec-2] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469477)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:16.994+00:00"""
"""2022-02-23 16:27:15.290  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469294)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:15.290+00:00"""
"""2022-02-23 16:27:15.061  INFO 1 --- [nio-8080-exec-5] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469293)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:15.061+00:00"""
"""2022-02-23 16:27:14.845  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469292)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:14.845+00:00"""
"""2022-02-23 16:27:14.616  INFO 1 --- [nio-8080-exec-4] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469290)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:14.616+00:00"""
"""2022-02-23 16:27:12.537  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469205)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:12.537+00:00"""
"""2022-02-23 16:27:12.021  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469199)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:12.021+00:00"""
"""2022-02-23 16:27:11.801  INFO 1 --- [nio-8080-exec-2] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469187)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:11.802+00:00"""
"""2022-02-23 16:27:09.150  INFO 1 --- [io-8080-exec-10] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469036)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:09.150+00:00"""
"""2022-02-23 16:27:08.353  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469029)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:08.353+00:00"""
"""2022-02-23 16:27:08.115  INFO 1 --- [nio-8080-exec-5] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469021)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:08.116+00:00"""
"""2022-02-23 16:27:07.888  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469010)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:07.888+00:00"""
"""2022-02-23 16:27:07.660  INFO 1 --- [nio-8080-exec-4] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469009)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:07.661+00:00"""
"""2022-02-23 16:27:07.414  INFO 1 --- [nio-8080-exec-2] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469007)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:07.414+00:00"""
"""2022-02-23 16:27:07.178  INFO 1 --- [nio-8080-exec-1] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469004)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:27:07.178+00:00"""
"""2022-02-23 16:26:11.762  INFO 1 --- [io-8080-exec-10] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469029)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:26:11.762+00:00"""
"""2022-02-23 16:26:11.545  INFO 1 --- [nio-8080-exec-9] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469021)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:26:11.546+00:00"""
"""2022-02-23 16:26:11.309  INFO 1 --- [nio-8080-exec-6] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469010)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:26:11.310+00:00"""
"""2022-02-23 16:26:11.074  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469009)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:26:11.074+00:00"""
"""2022-02-23 16:26:10.841  INFO 1 --- [nio-8080-exec-5] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469007)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:26:10.842+00:00"""
"""2022-02-23 16:26:10.610  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469004)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-23T16:26:10.610+00:00"""
"""2022-02-22 21:06:48.688  INFO 1 --- [nio-8080-exec-6] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: DishDevice.Imsi=313340100001169 for 0:1:5:3070\""}]\n""",Create Subscriber Error 409  ,"""2022-02-22T21:06:48.688+00:00"""
"""2022-02-21 19:53:03.346  INFO 1 --- [nio-8080-exec-1] .w.r.s.m.s.SubscriptionManagementService : Get Subscription & Device Error 404 : [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469945)\""}]\n""",Get Subscription & Device Error 404  ,"""2022-02-21T19:53:03.347+00:00"""
"""2022-02-21 17:39:34.089  INFO 1 --- [nio-8080-exec-1] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: MtxMobileDeviceAccessObject.AccessNumber=17252469945 for 0:1:5:2824\""}]\n""",Create Subscriber Error 409  ,"""2022-02-21T17:39:34.089+00:00"""
"""2022-02-19 03:11:53.762  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: MtxMobileDeviceAccessObject.AccessNumber=17252469947 for 0:1:5:2742\""}]\n""",Create Subscriber Error 409  ,"""2022-02-19T03:11:53.763+00:00"""
"""2022-02-19 02:40:29.455  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""Duplicate indexed field value: MtxMobileDeviceAccessObject.AccessNumber=17252469946 for 0:2:5:2733\""}]\n""",Create Subscriber Error 409  ,"""2022-02-19T02:40:29.455+00:00"""
"""2022-02-19 02:40:29.455  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""This is a sample message for pattern extracion""}]\n""",Create Subscriber Error 409  ,"""2022-02-19T02:40:29.455+00:00"""
"""2022-02-24 23:35:19.525  INFO 1 --- [nio-8080-exec-1] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",create subscriber error device,"""2022-02-24T23:35:19.526+00:00"""
"""2022-02-24 18:29:15.266  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",create subscriber error device,"""2022-02-24T18:29:15.266+00:00"""
"""2022-02-24 17:06:05.755  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 66:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:05.756+00:00"""
"""2022-02-24 17:06:05.755  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 81:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:05.755+00:00"""
"""2022-02-24 17:06:05.755  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 71:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:05.755+00:00"""
"""2022-02-24 17:06:05.755  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 76:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:05.755+00:00"""
"""2022-02-24 17:06:05.755  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 86:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:05.755+00:00"""
"""2022-02-24 17:06:04.757  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 72:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:04.758+00:00"""
"""2022-02-24 17:06:04.757  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 78:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:04.757+00:00"""
"""2022-02-24 17:06:04.757  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 84:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:04.757+00:00"""
"""2022-02-24 17:06:04.756  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 90:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:04.757+00:00"""
"""2022-02-24 17:06:04.756  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 96:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:04.756+00:00"""
"""2022-02-24 17:06:01.643  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 148:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:01.644+00:00"""
"""2022-02-24 17:06:01.643  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 142:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:01.644+00:00"""
"""2022-02-24 17:06:01.643  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 136:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:01.644+00:00"""
"""2022-02-24 17:06:01.643  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 160:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:01.643+00:00"""
"""2022-02-24 17:06:01.643  WARN 1 --- [           main] o.s.b.c.config.ConfigDataEnvironment     : Property 'spring.profiles' imported from location 'class path resource [application.yml]' is invalid and should be replaced with 'spring.config.activate.on-profile' [origin: class path resource [application.yml] from app.jar - 154:13]\n""",profile origin class path resource application,"""2022-02-24T17:06:01.643+00:00"""
"""2022-02-22 18:30:01.835  INFO 1 --- [nio-8080-exec-8] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",create subscriber error device,"""2022-02-22T18:30:01.836+00:00"""
"""2022-02-22 18:29:56.346  INFO 1 --- [io-8080-exec-10] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",create subscriber error device,"""2022-02-22T18:29:56.346+00:00"""
"""2022-02-22 18:29:50.931  INFO 1 --- [nio-8080-exec-9] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",create subscriber error device,"""2022-02-22T18:29:50.932+00:00"""
"""2022-02-22 18:29:44.826  INFO 1 --- [nio-8080-exec-6] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",create subscriber error device,"""2022-02-22T18:29:44.826+00:00"""
"""2022-02-22 18:29:38.682  INFO 1 --- [nio-8080-exec-7] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",create subscriber error device,"""2022-02-22T18:29:38.682+00:00"""
"""2022-02-22 18:29:32.848  INFO 1 --- [nio-8080-exec-5] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",create subscriber error device,"""2022-02-22T18:29:32.848+00:00"""
"""2022-02-22 18:29:26.453  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error Device with SUPI is still active. Can't create\n""",create subscriber error device,"""2022-02-22T18:29:26.454+00:00"""
"""2022-02-19 02:40:29.455  INFO 1 --- [nio-8080-exec-3] .w.r.s.m.s.SubscriptionManagementService : Create Subscriber Error 409 : [{\""status\"":\""CONFLICT\"",\""statusMessage\"":\""This is a sample message for NullPointerException and OMError pattern extracion""}]\n""",NullPointerException,"""2022-02-21T17:39:34.089+00:00"""
"""2022-02-23 16:52:55.393  INFO 1 --- [nio-8080-exec-4] .w.r.s.m.s.SubscriptionManagementService : Get Subscriber Error 1000 testing: [{\""status\"":\""NOT_FOUND\"",\""statusMessage\"":\""Subscriber not found (AccessNumber=17252469956)\""}]\n""",Get Subscriber Error 1000 testing ,"""2022-02-19T03:11:53.763+00:00"""
"""2022-02-11 15:04:00.001 ERROR 1 --- [nio-8080-exec-2] c.d.w.r.d.service.DeviceMgmtService      : Testing message Sample pattern\n""","Testing message Sample pattern\n""","""2022-02-22T18:29:50.932+00:00"""
"""2022-02-10 21:59:19.981  INFO 1 --- [nio-8080-exec-9] .w.r.s.m.s.SubscriptionManagementService : Long message for testing the working of new pattern extraction using RAKE\n""",new pattern extraction using rake,"""2022-02-22T18:29:44.826+00:00"""
